Tanggal,SMA_10,WMA_10,Momentum_10,Stoch_K%_10,Stoch_D%_10,RSI_10,MACD,Williams_R%_10,AD_Oscillator,CCI_10
2023-11-24,2082.767,2066.794727272727,-162.92000000000007,40.86742972415903,18.809844476449747,23.977766419626874,-57.6764910455986,59.13257027584097,0.6589967128769445,18.594922822162165
2023-11-23,2069.68,2063.0043636363635,-130.8699999999999,38.73634945397818,21.00019660162105,26.71269440193602,-57.36266080213818,61.26365054602183,0.1594446781657545,-9.830812336959506
2023-11-22,2059.506,2061.798909090909,-101.73999999999978,66.68177697189496,25.176706309602487,29.981898315756368,-56.37293441991551,33.318223028105024,0.1762786319422662,-93.1995839903374
2023-11-21,2044.247,2039.092363636364,-152.59000000000017,1.9945602901177664,24.20127822567705,24.982785191986096,-65.20020936922947,98.00543970988224,-0.2797764925007371,-214.66208030219576
2023-11-20,2041.24,2034.9547272727275,-30.069999999999936,45.748967462476095,27.98333475081385,45.77893820713666,-64.44334262730445,54.25103253752391,1.8714574898785443,-42.23994893577984
2023-11-19,2039.442,2029.458363636364,-17.980000000000018,40.4704341694369,31.795179685167103,47.38738738738739,-63.951970192722,59.5295658305631,-0.092005610098176,-107.6748961940309
2023-11-18,2030.767,2015.3270909090909,-86.74999999999977,19.89285885110249,32.42816400850701,38.399614880586284,-66.77016022041062,80.10714114889751,-0.7858125368441758,-142.89784782526374
2023-11-17,2024.096,2002.605818181818,-66.71000000000004,23.78711078928313,33.56512399532639,40.57422217198408,-68.29062066694314,76.21288921071687,0.3478048780487802,-101.4608095443527
2023-11-16,2014.0080000000005,1991.272,-100.87999999999988,24.221578566256348,33.59860116847366,34.22270878949021,-68.62704271859184,75.77842143374365,0.8633557046979873,-26.96267746272011
2023-11-15,2011.592,1999.4396363636365,-24.16000000000031,68.1978638667632,37.05989301454681,46.95272690580693,-60.35709369673668,31.802136133236804,1.0667885566788562,34.69734820496559
2023-11-14,2001.44,1993.532,-101.51999999999998,38.98333058260429,36.87148310039133,39.28616657520369,-59.55816390814152,61.01666941739571,0.0459259259259289,-10.444631887001991
2023-11-13,2000.666,2003.1210909090908,-7.7400000000002365,70.5024154589372,40.04808970088724,49.27003168854683,-52.26420850216891,29.49758454106281,1.616288733230443,148.4778901287778
2023-11-12,1998.822,2011.1109090909088,-18.44000000000028,65.87922705314013,39.96783470901176,48.288154474563655,-46.7173863635619,34.12077294685989,0.250504597443375,87.4472471688542
2023-11-11,2010.702,2021.0378181818185,118.80000000000018,70.1352657004832,46.7819052500483,64.17728769869686,-41.136401652533095,29.8647342995168,0.8015445402298853,93.63736909297934
2023-11-10,2016.331,2033.2338181818184,56.29000000000019,74.46743093073322,49.65375159687401,57.89547507504141,-34.351796518222045,25.532569069266785,1.2289928486293191,125.2132400442358
2023-11-09,2027.2460000000003,2052.111818181818,109.14999999999986,93.77470355731224,54.98417853566154,64.0523212400546,-25.264008489707976,6.225296442687752,0.21549919484702,36.19625253561715
2023-11-08,2020.003,2027.028909090909,-72.43000000000006,6.02804450541074,53.59769710109238,43.64593385384682,-36.27301777232856,93.97195549458924,-7.168543046357598,-182.7769473509384
2023-11-07,2012.52,2002.6592727272723,-74.82999999999993,11.949552596350344,52.41394128179909,43.4629160478728,-44.74978552626385,88.05044740364966,0.3166972477064218,-154.6072944886341
2023-11-06,2006.442,1982.3792727272728,-60.77999999999997,17.23737053477069,51.715520478650525,44.8175306957708,-49.68377980041532,82.76262946522931,0.6297240899605846,-103.45634383874446
2023-11-05,1989.785,1961.637090909091,-166.56999999999994,15.825672219534104,46.478301313927616,33.27106558200259,-53.67088323685425,84.1743277804659,0.1555176160173827,-86.54119483072799
2023-11-04,1977.447,1937.2616363636364,-123.37999999999988,10.054251869923906,43.58539344265958,36.43161923195356,-59.10589723136491,89.9457481300761,-0.5403445149592017,-88.66370023133324
2023-11-03,1955.258,1910.8694545454543,-221.88999999999987,14.742221723014715,38.00937406906733,22.47090642912086,-64.55958742955568,85.25777827698529,-0.3965422107780007,-94.35019066800568
2023-11-02,1930.824,1882.6898181818185,-244.33999999999992,5.750870493092223,31.99653841306253,21.2851971983265,-70.65100183065056,94.24912950690778,0.4847655320161869,-79.7302904725834
2023-11-01,1910.1420000000005,1867.376363636364,-206.82000000000016,18.760530158373573,26.85906485885157,27.66426195516001,-70.92249742318154,81.23946984162643,0.7769104354971245,-69.94213202301594
2023-10-31,1883.877,1850.1014545454543,-262.6500000000001,10.053482020937684,20.417669967872023,22.063860111893405,-72.83740140680925,89.9465179790623,-0.7524231514815771,-92.38019278321644
2023-10-30,1852.766,1836.4965454545452,-311.1099999999999,22.64010703136613,13.30421031527741,14.14048272205443,-73.99264069418928,77.35989296863387,0.2818396226415072,-86.82776150207425
2023-10-29,1843.333,1825.986363636364,-94.32999999999991,20.71787990607184,14.77319385534352,28.26597852633517,-75.17851032738827,79.28212009392817,0.020261437908498,-100.578344551706
2023-10-28,1832.357,1813.7821818181817,-109.76,8.138208654813885,14.392059461189874,26.38960591980725,-76.74660180265914,91.86179134518612,0.2121212121212073,-101.9801421812515
2023-10-27,1820.213,1804.179090909091,-121.44000000000004,17.440180870438972,14.412340494756702,22.495017213263225,-76.83491732541938,82.55981912956103,0.5287311993829542,-106.37794743598324
2023-10-26,1811.29,1801.073090909091,-89.22999999999979,42.35876288659804,17.065649561463097,31.073685996691157,-74.14667544353142,57.64123711340196,0.8494720063757729,7.941184494094672
2023-10-25,1804.418,1796.6567272727275,-68.72000000000003,29.0556701030928,18.965791384779987,34.03494099061426,-72.48225031734,70.94432989690719,0.209769026883755,-70.03821333357936
2023-10-24,1799.677,1793.1043636363638,-47.409999999999854,27.307216494845463,20.22229086196306,37.77525656232276,-70.52132179605223,72.69278350515454,0.690801125117199,-12.094475251591168
2023-10-23,1796.025,1786.572181818182,-36.51999999999998,51.235282763945214,24.77073208904836,40.02294831165993,-69.86690404523051,48.76471723605479,0.0528939145960414,-210.63248716030105
2023-10-22,1777.7,1762.4494545454545,-183.25,16.586618085458742,24.55334088175688,11.354338015099785,-76.56709635959828,83.41338191454126,-2.177109251300609,-256.3185611972688
2023-10-21,1759.081,1735.4021818181818,-186.19000000000003,13.410425844346546,24.889035264097764,11.215264758571864,-83.68893254482009,86.58957415565347,-0.4210737179487189,-174.08481080201568
2023-10-20,1738.565,1707.1856363636368,-205.15999999999983,13.941752696329102,24.01919983059406,10.393822393822433,-90.31328929911228,86.0582473036709,0.0047309284447063,-136.26589046960245
2023-10-19,1715.748,1675.953818181818,-228.17000000000007,7.14152177977194,22.66156401796407,9.545760788624534,-97.43364528268488,92.85847822022804,-1.0270178993583232,-120.46359501693438
2023-10-18,1694.47,1648.259636363637,-212.78,6.094597120957241,22.45720286457841,10.09676693421352,-102.16995102157853,93.90540287904275,0.6147719044170922,-90.19796858549532
2023-10-17,1673.015,1624.717818181818,-214.54999999999995,6.58066928397835,21.371251705932345,9.49594109873516,-104.59195750052277,93.41933071602163,0.790866410584721,-72.14637356125837
2023-10-16,1652.65,1611.3478181818182,-203.6500000000001,17.97117373319549,18.93249279059209,13.07343608340888,-102.54627075325106,82.02882626680451,0.8772563176895318,-46.47185887435492
2023-10-15,1629.716,1594.076909090909,-229.33999999999992,4.456437435367175,16.472569523819523,11.959262208067926,-103.11097463213196,95.54356256463282,-2.1384126984127025,-74.06907168112932
2023-10-14,1606.724,1580.4849090909092,-229.92000000000007,4.469611478317,14.18880902216668,11.93629560956225,-102.59373721949304,95.530388521683,0.1559507523939777,-78.91052357384724
2023-10-13,1585.566,1570.5659999999998,-211.57999999999996,10.893919493162429,10.1546726950884,12.707980823463046,-101.24189893643415,89.10608050683757,0.5309636212163259,-72.05672410457593
2023-10-12,1573.2010000000002,1562.2267272727272,-123.64999999999986,13.428932939687964,9.838904180511324,18.416347381864625,-100.02377037920655,86.57106706031203,0.364734840008949,-98.28259225701868
2023-10-11,1566.995,1561.0774545454549,-62.059999999999945,38.59240687679093,12.35710228375576,33.54020793549758,-95.7613189981396,61.40759312320907,1.3262068965517253,-12.20959922537616
2023-10-10,1563.366,1561.1874545454546,-36.29000000000019,39.2371060171919,14.886637615842044,38.94877885376691,-91.27305858279531,60.762893982808095,0.6487074172505398,44.00618211106003
2023-10-09,1564.661,1564.1645454545453,12.950000000000044,50.10744985673353,19.1832304235382,54.65057817998997,-85.74803337324852,49.89255014326648,0.7941902857814894,115.23739451908034
2023-10-08,1571.603,1576.5625454545454,69.41999999999985,92.8097345132743,27.854744162769908,68.36702296539315,-76.20542919627314,7.190265486725704,2.5126530612244875,199.5248434169648
2023-10-07,1578.462,1587.8310909090908,68.58999999999992,91.90591780363263,36.38726901473534,68.22747807600318,-67.80235835452595,8.09408219636735,0.7957153787299267,141.1169824766632
2023-10-06,1583.076,1600.041636363636,46.13999999999987,89.45011379487548,43.53516302090334,63.92275196137596,-59.48562355424497,10.549886205124524,0.5455484404048758,116.57334652784223
2023-10-05,1588.4679999999998,1605.224181818182,53.919999999999845,64.45929080096904,49.53544835746352,67.07193515704151,-55.00720599215288,35.54070919903096,0.1890312429759514,68.45617191563426
2023-10-04,1597.677,1615.8754545454544,92.08999999999992,90.4999632919756,58.13848353882938,74.1465205307043,-48.04209586809634,9.500036708024412,1.6966457795798071,85.63296192162204
2023-10-03,1608.148,1626.6396363636363,104.71000000000004,90.74793754687398,66.12388534420053,76.47802559045164,-41.25345294049521,9.252062453126015,0.8863636363636368,91.2525637098873
2023-10-02,1620.457,1636.5745454545456,123.08999999999992,58.79644002897645,70.66063605312938,82.19385886906942,-34.99313779276781,41.20355997102355,0.8195056524238348,129.96684299511975
2023-10-01,1637.058,1657.016909090909,166.01,95.04471713810318,76.30586707926061,85.45858430518177,-24.09752748850542,4.95528286189682,1.084246575342467,176.58307915589864
