Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,SMA_10,WMA_10,Momentum_10,Lowest_10,Highest_10,Stoch_K%_10,Stoch_D%_10,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_10,MACD,Williams_R%_10,AD_Oscillator,Typical_Price,SMA_Typical,Mean_Deviation,CCI_10
2023-05-19,0.073494,0.07343,0.074024,0.07303,"484,32M","0,09%",0.07236840000000001,0.07255796363636363,0.0003589999999999982,0.06889,0.074024,89.67666536813395,67.64175112321273,-0.00013499999999999623,0.0,0.00013499999999999623,0.0004181000000000004,0.0003822000000000006,1.0939298796441645,52.242908909159055,0.0016283615390902811,10.323334631866045,0.39738430583501305,0.07351600000000001,0.07231006666666667,0.0009418533333333326,85.35889050902054
2023-05-18,0.07343,0.074833,0.074892,0.071695,"1,06B","-1,81%",0.0723577,0.07275098181818182,-0.00010700000000000986,0.06889,0.074892,75.64145284905021,65.63109784487145,-6.40000000000085e-05,0.0,6.40000000000085e-05,0.00037790000000000046,0.0003886000000000014,0.9724652599073573,49.30202217873445,0.0016090687825152938,24.358547150949793,0.43728495464497785,0.073339,0.07233113333333333,0.0009587066666666685,70.08516102712504
2023-05-17,0.074784,0.072751,0.075424,0.07234,"1,09B","2,79%",0.0725753,0.07319212727272728,0.0021759999999999974,0.06889,0.075424,90.20508111417199,65.97866158195605,0.001354000000000008,0.001354000000000008,0.0,0.0005133000000000013,0.0002957000000000015,1.7358809604328667,63.44870210135964,0.0016836278047711734,9.794918885828006,0.6465629053177715,0.07418266666666667,0.0725223,0.001061380000000002,104.28980300279973
2023-05-16,0.072751,0.071952,0.073238,0.070924,"578,78M","1,11%",0.0727542,0.07322407272727272,0.001788999999999999,0.06889,0.075424,59.09090909090895,70.2735025606267,-0.002033000000000007,0.0,0.002033000000000007,0.0005133000000000013,0.00033440000000000135,1.5349880382775094,60.55208210451807,0.0015606797133218553,40.909090909091056,-0.6681071737251547,0.07230433333333335,0.07266296666666666,0.0008713066666666657,-27.44026851114929
2023-05-15,0.071953,0.071967,0.073549,0.070961,"728,58M","-0,02%",0.07286109999999998,0.0730784,0.0010690000000000005,0.069765,0.075424,38.66407492489848,70.21857278664655,-0.0007979999999999932,0.0,0.0007979999999999932,0.0005133000000000013,0.0004064000000000012,1.2630413385826764,55.81167772099596,0.0013829092175900864,61.335925075101514,0.30834621329211936,0.07215433333333333,0.07285223333333332,0.0006756999999999999,-68.85698781510409
2023-05-14,0.071967,0.071666,0.072629,0.071219,"363,44M","0,42%",0.0729922,0.07291583636363637,0.0013110000000000066,0.070924,0.075424,23.17777777777781,69.06339087907527,1.4000000000000123e-05,1.4000000000000123e-05,0.0,0.0005147000000000013,0.0003836000000000006,1.3417622523461952,57.29711677613272,0.0012289874990812633,76.8222222222222,0.4794326241134742,0.07193833333333334,0.072936,0.0005919333333333319,-112.36250328490407
2023-05-13,0.071665,0.072367,0.072398,0.071357,"434,51M","-0,97%",0.0728707,0.07267452727272727,-0.0012149999999999939,0.070924,0.075424,16.466666666666775,62.863449876125436,-0.0003019999999999967,0.0,0.0003019999999999967,0.00029230000000000087,0.0004138000000000003,0.7063798936684405,41.39640277581085,0.001070296836442386,83.53333333333323,0.41402497598463084,0.07180666666666667,0.07280846666666665,0.0006647599999999989,-100.4673365826248
2023-05-12,0.072369,0.071957,0.072616,0.069362,"1,29B","0,58%",0.07281560000000001,0.0725833090909091,-0.0005509999999999959,0.069362,0.075424,49.60409105905648,59.900146831028316,0.0007039999999999963,0.0007039999999999963,0.0,0.0003587000000000007,0.0004138000000000003,0.8668438859352354,46.43365695792883,0.0009899289744154105,50.39590894094352,0.2922556853103846,0.071449,0.07269050000000002,0.0007599666666666657,-108.9082854511182
2023-05-11,0.071955,0.07313,0.07316,0.069324,"1,18B","-1,64%",0.0727997,0.07242683636363637,-0.00015899999999999248,0.069324,0.075424,43.13114754098368,57.878028729948866,-0.0004139999999999977,0.0,0.0004139999999999977,0.0003587000000000007,0.00037459999999999994,0.9575547250400447,48.91585981180968,0.0008826558178482435,56.86885245901632,0.2062043795620435,0.07147966666666666,0.07256900000000001,0.0008563333333333311,-84.80602050084451
2023-05-10,0.073154,0.073115,0.074658,0.070594,"1,19B","0,05%",0.0727522,0.07249125454545455,-0.0004750000000000032,0.069324,0.075424,62.78688524590156,54.844475163754986,0.0011989999999999917,0.0011989999999999917,0.0,0.0003270999999999996,0.00037459999999999994,0.8731980779498122,46.6153626906085,0.0008841978653486154,37.21311475409844,0.665108267716535,0.07280199999999999,0.07249720000000001,0.0007701733333333322,26.383671208211187
